cliente_id,tipo_cliente,antiguedad_meses,tiene_movil,tiene_hogar,oferta_hogar_id,tiene_internet_hogar,es_movistar_total,elegible_mt,plan_actual_id,monto_facturado_prom,edad_rango,ubicacion_departamento,es_usuario_app,consumo_datos_gb_prom,consumo_voz_min_prom,consumo_sms_prom,uso_app_movistar_prom,monto_facturado_prom_6m,dias_mora_prom,meses_moroso,n_reclamos,n_actividad_canal,canal_mas_usado,mejor_franja_horaria_contacto,dias_agotamiento_datos_promedio,metodo_pago_frecuente,provincia,id_provincia,id_departamento
CLI_074046,postpago,101,True,False,sin_servicio_hogar,False,False,False,OFE_018,254.93,56-65,Cusco,False,83.22,479.95,8.31,16.96,21.44,3.6,3,2,8,Call_Out,Tarde,17,App_MiMovistar,Cusco,CUSCO,CUSCO
CLI_076046,postpago,1,True,True,OFE_007,True,False,True,OFE_022,146.92,36-45,Lima,True,44.45,457.74,28.95,12.85,197.42,10.31,6,0,13,Digital,Noche,28,App_MiMovistar,Huaura,HUAURA,LIMA
CLI_068076,prepago,32,True,True,OFE_015,True,False,False,OFE_002,240.76,26-35,Lima,True,50.36,926.11,0.5,8.23,180.81,2.0,4,4,34,Call_Out,Noche,12,Debito_Automatico,Huarochiri,HUAROCHIRI,LIMA
CLI_006412,prepago,51,True,False,sin_servicio_hogar,False,False,False,OFE_003,227.39,56-65,Arequipa,False,17.78,281.89,19.38,7.87,95.59,4.69,6,4,33,Digital,Manana,16,Efectivo_Agente,Islay,ISLAY,AREQUIPA
CLI_051009,prepago,74,True,True,OFE_013,True,True,False,OFE_013,297.04,56-65,Lima,False,62.1,23.07,3.2,12.24,264.96,32.56,5,4,28,Call_Out,Tarde,13,App_MiMovistar,Lima,LIMA,LIMA
CLI_029935,no_aplica,28,False,True,OFE_006,True,False,False,OFE_016,131.39,36-45,Lima,True,0.0,0.0,0.0,0.0,292.44,6.11,2,4,23,Digital,Tarde,-1,App_MiMovistar,Lima,LIMA,LIMA
CLI_097111,postpago,33,True,False,sin_servicio_hogar,False,False,False,OFE_001,172.24,18-25,Cusco,False,14.63,559.22,19.61,3.4,231.72,44.09,3,0,42,Digital,Tarde,17,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_006323,no_aplica,28,False,True,OFE_008,True,False,False,OFE_007,43.36,56-65,Lima,True,0.0,0.0,0.0,0.0,132.96,35.31,5,3,32,Call_Out,Manana,-1,Efectivo_Agente,Huarochiri,HUAROCHIRI,LIMA
CLI_034825,postpago,7,True,False,sin_servicio_hogar,False,False,False,OFE_022,275.63,46-55,Arequipa,True,92.82,361.1,8.8,2.9,94.54,7.0,2,2,31,Call_Out,Tarde,17,App_MiMovistar,Arequipa,AREQUIPA,AREQUIPA
CLI_013769,postpago,18,True,True,OFE_013,False,True,False,OFE_013,175.29,65+,Cusco,True,47.65,504.14,8.21,0.49,192.85,8.15,6,3,13,Call_In,Tarde,19,App_MiMovistar,Cusco,CUSCO,CUSCO
CLI_077947,prepago,112,True,False,sin_servicio_hogar,False,False,False,OFE_017,137.05,56-65,Lima,False,28.53,895.47,7.42,13.07,89.81,1.86,0,3,4,Tienda,Tarde,24,Efectivo_Agente,Lima,LIMA,LIMA
CLI_040126,postpago,110,True,False,sin_servicio_hogar,False,False,False,OFE_022,293.49,36-45,Lima,False,44.34,892.2,44.26,1.36,116.14,26.56,5,0,34,Digital,Tarde,15,Efectivo_Agente,Huaura,HUAURA,LIMA
CLI_036255,postpago,21,True,True,OFE_009,True,False,True,OFE_003,96.45,18-25,La Libertad,True,91.83,460.69,49.83,1.17,294.61,7.74,2,4,20,Call_Out,Tarde,23,App_MiMovistar,Sanchez Carrion,SANCHEZ_CARRION,LA_LIBERTAD
CLI_020139,postpago,92,True,True,OFE_010,True,False,True,OFE_017,218.37,56-65,La Libertad,False,97.5,379.54,9.07,17.55,144.51,29.67,6,3,39,Digital,Noche,20,App_MiMovistar,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_057851,postpago,13,True,False,sin_servicio_hogar,False,False,False,OFE_022,117.06,36-45,Cusco,False,55.31,49.76,21.45,4.9,121.1,20.24,5,1,24,Call_Out,Tarde,15,App_MiMovistar,Cusco,CUSCO,CUSCO
CLI_041997,prepago,112,True,True,OFE_009,True,False,False,OFE_019,298.38,56-65,Arequipa,True,25.38,41.53,9.27,9.39,28.69,11.02,4,0,23,Call_In,Tarde,30,Debito_Automatico,Arequipa,AREQUIPA,AREQUIPA
CLI_030897,prepago,42,True,False,sin_servicio_hogar,False,False,False,OFE_017,177.46,36-45,Arequipa,False,79.84,837.92,44.44,7.95,268.53,29.25,1,1,10,Call_Out,Tarde,29,App_MiMovistar,Islay,ISLAY,AREQUIPA
CLI_054198,prepago,95,True,False,sin_servicio_hogar,False,False,False,OFE_003,130.98,46-55,La Libertad,True,2.58,385.69,15.49,2.01,30.34,21.25,1,2,49,Digital,Manana,20,Debito_Automatico,Pataz,PATAZ,LA_LIBERTAD
CLI_079628,postpago,43,True,False,sin_servicio_hogar,False,False,False,OFE_005,167.53,18-25,Lima,False,61.68,13.73,19.88,9.51,129.4,39.56,6,1,11,Tienda,Manana,12,Debito_Automatico,Lima,LIMA,LIMA
CLI_001867,prepago,52,True,True,OFE_008,True,False,False,OFE_019,103.91,26-35,La Libertad,True,4.14,624.58,15.17,22.03,231.83,32.22,4,3,31,Call_In,Tarde,22,Efectivo_Agente,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_066841,postpago,67,True,False,sin_servicio_hogar,False,False,False,OFE_003,192.92,56-65,Lima,True,25.66,701.21,44.57,16.45,252.1,18.13,6,0,6,Tienda,Manana,20,App_MiMovistar,Lima,LIMA,LIMA
CLI_075078,postpago,103,True,True,OFE_007,True,False,True,OFE_003,143.28,56-65,Piura,True,68.13,604.21,3.37,25.36,165.78,13.06,6,3,10,Tienda,Manana,25,App_MiMovistar,Morropon,MORROPON,PIURA
CLI_016654,prepago,18,True,True,OFE_010,True,False,False,OFE_021,47.92,65+,Lima,True,23.68,50.1,12.61,6.3,157.58,7.94,5,3,29,Call_Out,Fin_de_semana,10,App_MiMovistar,Lima,LIMA,LIMA
CLI_001249,prepago,29,True,False,sin_servicio_hogar,False,False,False,OFE_018,267.02,46-55,Lima,True,24.79,295.83,43.13,23.17,33.87,4.01,0,4,23,Call_Out,Manana,13,App_MiMovistar,Lima,LIMA,LIMA
CLI_061090,postpago,47,True,False,sin_servicio_hogar,False,False,False,OFE_014,130.44,56-65,Lima,False,99.6,668.79,2.04,18.88,73.35,20.47,1,1,26,Call_Out,Manana,21,App_MiMovistar,Lima,LIMA,LIMA
CLI_017445,postpago,113,True,False,sin_servicio_hogar,False,False,False,OFE_022,249.3,26-35,Lima,True,71.84,906.57,28.34,14.64,85.04,11.35,6,3,28,Call_Out,Manana,26,Debito_Automatico,Lima,LIMA,LIMA
CLI_074647,no_aplica,7,False,True,OFE_006,True,False,False,OFE_015,288.2,18-25,Lima,False,0.0,0.0,0.0,0.0,254.73,44.12,6,3,31,Call_In,Manana,-1,Efectivo_Agente,Lima,LIMA,LIMA
CLI_017234,prepago,11,True,True,OFE_008,True,False,False,OFE_014,270.07,46-55,Cusco,True,88.74,4.21,43.1,22.09,51.48,22.9,5,1,32,Call_Out,Manana,17,App_MiMovistar,Urubamba,URUBAMBA,CUSCO
CLI_054581,prepago,2,True,False,sin_servicio_hogar,False,False,False,OFE_022,188.59,26-35,Lima,True,97.27,945.25,44.84,4.11,247.96,17.56,0,2,29,Call_Out,Tarde,15,Efectivo_Agente,Lima,LIMA,LIMA
CLI_044097,postpago,96,True,True,OFE_007,True,False,True,OFE_017,122.12,56-65,Lima,True,46.38,815.39,14.96,6.68,207.44,5.62,0,3,44,Call_In,Tarde,24,Banca_Movil,Huaura,HUAURA,LIMA
CLI_030591,postpago,63,True,True,OFE_016,True,False,True,OFE_021,255.78,26-35,Piura,False,41.17,991.52,9.72,14.48,30.5,10.0,5,0,23,Tienda,Tarde,21,App_MiMovistar,Morropon,MORROPON,PIURA
CLI_041949,postpago,89,True,False,sin_servicio_hogar,False,False,False,OFE_014,64.27,26-35,Cusco,True,61.02,126.29,49.35,16.91,41.67,33.97,1,4,48,Call_Out,Tarde,22,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_047796,prepago,82,True,False,sin_servicio_hogar,False,False,False,OFE_005,40.16,36-45,Lima,False,66.61,688.96,30.83,23.84,51.8,33.32,6,2,28,Digital,Tarde,14,Banca_Movil,Lima,LIMA,LIMA
CLI_029160,postpago,22,True,True,OFE_010,True,False,True,OFE_014,74.76,46-55,La Libertad,True,95.27,999.51,22.99,4.31,190.35,27.35,4,2,15,Digital,Noche,18,Debito_Automatico,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_099533,prepago,9,True,False,sin_servicio_hogar,False,False,False,OFE_018,197.68,26-35,Piura,True,10.77,504.05,28.39,18.4,130.94,4.48,1,3,23,Digital,Manana,28,App_MiMovistar,Ayabaca,AYABACA,PIURA
CLI_097990,prepago,80,True,True,OFE_009,True,False,False,OFE_002,214.73,56-65,Lima,True,84.54,608.1,46.19,29.14,84.96,5.67,3,2,7,Call_Out,Tarde,26,App_MiMovistar,Barranca,BARRANCA,LIMA
CLI_098454,postpago,103,True,True,OFE_006,True,False,True,OFE_005,115.31,26-35,Lima,True,33.17,494.12,11.24,10.5,291.99,27.63,0,1,47,Call_In,Noche,30,Efectivo_Agente,Barranca,BARRANCA,LIMA
CLI_048910,postpago,62,True,False,sin_servicio_hogar,False,False,False,OFE_022,53.39,56-65,Piura,True,51.1,432.76,16.12,10.41,43.9,23.81,3,3,3,Digital,Tarde,23,App_MiMovistar,Piura,PIURA,PIURA
CLI_076471,prepago,84,True,True,OFE_016,False,False,False,OFE_018,212.7,56-65,Cusco,False,14.84,274.26,20.72,24.91,133.59,13.79,6,2,49,Call_Out,Fin_de_semana,11,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_088533,prepago,50,True,False,sin_servicio_hogar,False,False,False,OFE_019,87.07,36-45,Lima,False,47.82,240.9,37.47,18.35,141.98,26.05,1,1,15,Call_In,Tarde,13,App_MiMovistar,Barranca,BARRANCA,LIMA
CLI_061404,postpago,78,True,True,OFE_010,True,False,True,OFE_019,282.37,18-25,Cusco,False,37.07,610.17,47.63,1.02,97.03,10.17,2,2,40,Call_Out,Tarde,13,App_MiMovistar,Cusco,CUSCO,CUSCO
CLI_064081,postpago,21,True,True,OFE_006,True,False,True,OFE_005,277.18,46-55,Lima,False,82.69,217.46,5.56,18.8,76.92,28.76,5,2,6,Call_In,Tarde,23,App_MiMovistar,Yauyos,YAUYOS,LIMA
CLI_072290,no_aplica,19,False,True,OFE_010,True,False,False,OFE_016,180.45,65+,Lima,True,0.0,0.0,0.0,0.0,157.47,35.12,1,3,6,Digital,Noche,-1,App_MiMovistar,Cañete,CAÑETE,LIMA
CLI_078608,postpago,77,True,False,sin_servicio_hogar,False,False,False,OFE_018,158.75,26-35,La Libertad,False,98.95,652.8,16.96,4.36,168.06,33.77,2,0,11,Call_In,Manana,25,Efectivo_Agente,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_093158,prepago,5,True,True,OFE_007,False,False,False,OFE_001,163.64,46-55,Cusco,True,52.69,138.99,30.85,28.02,282.38,1.84,0,3,11,Digital,Tarde,28,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_020362,prepago,83,True,False,sin_servicio_hogar,False,False,False,OFE_021,156.95,36-45,Lima,True,39.92,663.91,11.45,22.5,144.0,42.41,1,2,22,Call_In,Tarde,24,Banca_Movil,Huaura,HUAURA,LIMA
CLI_084930,postpago,10,True,True,OFE_015,True,False,True,OFE_019,185.0,56-65,Lima,True,45.63,544.1,40.3,26.66,247.61,23.93,2,3,47,Digital,Manana,28,Debito_Automatico,Huaura,HUAURA,LIMA
CLI_044182,postpago,30,True,True,OFE_006,True,False,True,OFE_018,265.39,65+,La Libertad,False,12.95,835.87,0.17,7.03,160.04,1.31,4,4,16,Call_In,Tarde,21,App_MiMovistar,Sanchez Carrion,SANCHEZ_CARRION,LA_LIBERTAD
CLI_085321,no_aplica,35,False,True,OFE_007,True,False,False,OFE_008,190.28,65+,Piura,True,0.0,0.0,0.0,0.0,95.76,3.4,5,2,0,Call_In,Noche,-1,Efectivo_Agente,Sullana,SULLANA,PIURA
CLI_062838,no_aplica,80,False,True,OFE_008,True,False,False,OFE_008,145.56,56-65,Cusco,True,0.0,0.0,0.0,0.0,218.5,28.94,2,3,40,Call_In,Tarde,-1,Debito_Automatico,Cusco,CUSCO,CUSCO
CLI_044644,postpago,73,True,True,OFE_016,True,False,True,OFE_005,124.05,36-45,Lima,False,69.63,574.6,41.71,1.9,244.68,43.94,3,4,41,Tienda,Tarde,13,App_MiMovistar,Huarochiri,HUAROCHIRI,LIMA
CLI_041054,postpago,82,True,True,OFE_016,True,False,True,OFE_021,263.7,36-45,Lima,True,84.75,920.32,49.9,9.08,80.22,19.41,3,3,2,Call_Out,Fin_de_semana,30,App_MiMovistar,Lima,LIMA,LIMA
CLI_045140,postpago,26,True,True,OFE_010,True,False,True,OFE_014,238.51,56-65,Piura,False,82.37,270.17,43.01,4.86,77.4,36.97,6,0,4,Call_In,Tarde,12,Efectivo_Agente,Morropon,MORROPON,PIURA
CLI_082341,prepago,73,True,True,OFE_015,True,False,False,OFE_021,229.77,36-45,Lima,True,17.82,198.45,42.28,14.04,175.57,34.37,4,0,14,Call_In,Tarde,19,Efectivo_Agente,Lima,LIMA,LIMA
CLI_005289,postpago,17,True,True,OFE_009,True,False,True,OFE_002,91.43,18-25,Arequipa,True,25.35,679.92,14.44,5.28,129.9,28.67,4,3,43,Call_In,Noche,30,Debito_Automatico,Caylloma,CAYLLOMA,AREQUIPA
CLI_053787,prepago,60,True,False,sin_servicio_hogar,False,False,False,OFE_019,176.67,56-65,Piura,False,94.64,270.25,20.78,24.86,299.31,22.42,6,1,4,Call_Out,Noche,27,App_MiMovistar,Piura,PIURA,PIURA
CLI_016047,postpago,16,True,True,OFE_013,True,True,False,OFE_013,259.8,26-35,Lima,True,33.95,617.62,15.63,24.34,223.46,17.52,4,1,3,Call_Out,Tarde,25,Banca_Movil,Lima,LIMA,LIMA
CLI_030157,postpago,113,True,True,OFE_007,True,False,True,OFE_002,205.71,65+,La Libertad,False,52.11,491.87,26.01,10.15,74.3,21.96,0,2,20,Digital,Fin_de_semana,30,Debito_Automatico,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_099944,postpago,66,True,False,sin_servicio_hogar,False,False,False,OFE_002,178.17,36-45,Cusco,True,69.95,499.81,37.47,15.9,226.63,0.21,5,4,14,Call_Out,Noche,21,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_080439,postpago,98,True,True,OFE_009,True,False,True,OFE_003,292.62,18-25,Cusco,True,27.4,98.25,31.31,13.08,194.02,9.89,4,1,8,Tienda,Noche,25,App_MiMovistar,Cusco,CUSCO,CUSCO
CLI_036489,prepago,74,True,False,sin_servicio_hogar,False,False,False,OFE_003,283.37,56-65,Arequipa,False,54.28,689.17,18.4,19.72,25.23,0.33,2,3,6,Tienda,Fin_de_semana,24,App_MiMovistar,Arequipa,AREQUIPA,AREQUIPA
CLI_093008,postpago,21,True,True,OFE_013,False,True,False,OFE_013,226.63,36-45,Lima,False,5.93,609.72,11.29,23.34,232.99,39.2,1,2,34,Tienda,Noche,17,Efectivo_Agente,Lima,LIMA,LIMA
CLI_044203,postpago,23,True,True,OFE_015,True,False,True,OFE_017,221.42,56-65,Lima,True,71.57,694.56,42.56,16.71,171.99,24.39,1,1,30,Call_Out,Manana,21,Debito_Automatico,Lima,LIMA,LIMA
CLI_056839,prepago,71,True,True,OFE_008,True,False,False,OFE_019,119.37,56-65,La Libertad,False,78.37,5.31,2.81,28.89,62.63,21.02,3,1,26,Digital,Fin_de_semana,20,Efectivo_Agente,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_059643,no_aplica,108,False,True,OFE_007,True,False,False,OFE_009,88.86,46-55,Lima,False,0.0,0.0,0.0,0.0,253.28,12.61,3,0,17,Call_In,Tarde,-1,Debito_Automatico,Yauyos,YAUYOS,LIMA
CLI_001481,prepago,95,True,True,OFE_010,True,False,False,OFE_002,256.3,26-35,La Libertad,True,7.58,706.11,22.72,14.18,120.56,22.76,2,4,25,Call_In,Manana,30,Debito_Automatico,Ascope,ASCOPE,LA_LIBERTAD
CLI_053870,no_aplica,95,False,True,OFE_009,True,False,False,OFE_016,238.8,18-25,Arequipa,False,0.0,0.0,0.0,0.0,206.69,27.31,2,2,19,Tienda,Manana,-1,Banca_Movil,Arequipa,AREQUIPA,AREQUIPA
CLI_007715,postpago,90,True,True,OFE_010,True,False,True,OFE_005,145.32,56-65,Lima,False,82.23,395.83,25.72,18.17,145.98,34.2,3,2,24,Call_Out,Noche,17,Efectivo_Agente,Lima,LIMA,LIMA
CLI_040062,postpago,26,True,True,OFE_010,True,False,True,OFE_017,100.26,56-65,Lima,False,89.89,250.15,33.94,9.41,213.8,18.66,1,2,9,Tienda,Manana,22,Efectivo_Agente,Huarochiri,HUAROCHIRI,LIMA
CLI_067982,prepago,66,True,False,sin_servicio_hogar,False,False,False,OFE_020,21.97,46-55,Cusco,False,1.62,478.13,40.72,15.57,249.83,30.68,6,0,18,Call_Out,Noche,23,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_051618,postpago,49,True,False,sin_servicio_hogar,False,False,False,OFE_014,136.99,36-45,Arequipa,False,70.79,306.57,1.9,11.16,133.82,18.93,2,0,17,Digital,Noche,21,App_MiMovistar,Arequipa,AREQUIPA,AREQUIPA
CLI_069176,postpago,113,True,False,sin_servicio_hogar,False,False,False,OFE_002,77.58,65+,La Libertad,True,71.58,380.24,17.27,7.35,294.02,20.51,1,2,25,Call_Out,Manana,28,App_MiMovistar,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_029475,no_aplica,103,False,True,OFE_008,True,False,False,OFE_009,193.55,26-35,Lima,True,0.0,0.0,0.0,0.0,108.2,44.18,6,1,28,Call_Out,Manana,-1,Efectivo_Agente,Lima,LIMA,LIMA
CLI_043385,prepago,57,True,False,sin_servicio_hogar,False,False,False,OFE_017,161.24,56-65,Arequipa,True,8.96,961.51,8.53,14.2,195.66,22.57,3,3,47,Call_Out,Manana,18,Banca_Movil,Arequipa,AREQUIPA,AREQUIPA
CLI_015341,prepago,15,True,False,sin_servicio_hogar,False,False,False,OFE_021,128.95,36-45,Piura,False,26.67,313.69,19.63,11.61,299.03,43.93,3,3,7,Call_In,Manana,18,App_MiMovistar,Piura,PIURA,PIURA
CLI_090676,no_aplica,90,False,True,OFE_010,True,False,False,OFE_008,43.19,46-55,Lima,False,0.0,0.0,0.0,0.0,199.72,23.42,0,3,34,Digital,Fin_de_semana,-1,Debito_Automatico,Huarochiri,HUAROCHIRI,LIMA
CLI_053475,postpago,74,True,False,sin_servicio_hogar,False,False,False,OFE_004,55.36,18-25,Cusco,False,56.85,813.73,32.09,5.27,272.8,44.24,5,1,28,Digital,Tarde,16,App_MiMovistar,Quispicanchi,QUISPICANCHI,CUSCO
CLI_039982,postpago,107,True,False,sin_servicio_hogar,False,False,False,OFE_001,33.06,26-35,Piura,True,55.82,204.41,33.34,23.44,193.57,29.92,4,3,23,Call_In,Tarde,19,Debito_Automatico,Morropon,MORROPON,PIURA
CLI_008297,postpago,80,True,False,sin_servicio_hogar,False,False,False,OFE_005,85.42,26-35,Cusco,True,85.87,855.94,11.61,12.22,251.52,6.71,1,2,39,Call_In,Fin_de_semana,28,Debito_Automatico,La Convencion,LA_CONVENCION,CUSCO
CLI_011322,prepago,11,True,True,OFE_013,True,True,False,OFE_013,256.57,65+,Arequipa,True,61.44,587.27,8.48,3.58,66.05,6.12,2,2,42,Tienda,Manana,20,Efectivo_Agente,Arequipa,AREQUIPA,AREQUIPA
CLI_006849,prepago,107,True,False,sin_servicio_hogar,False,False,False,OFE_019,153.9,36-45,Arequipa,True,90.43,323.06,49.01,13.11,27.51,44.89,0,0,16,Tienda,Tarde,12,App_MiMovistar,Arequipa,AREQUIPA,AREQUIPA
CLI_028584,postpago,63,True,True,OFE_009,True,False,True,OFE_020,94.26,26-35,Piura,False,75.02,871.8,42.31,22.71,276.65,16.52,2,0,23,Call_Out,Tarde,15,Efectivo_Agente,Sullana,SULLANA,PIURA
CLI_006932,postpago,5,True,False,sin_servicio_hogar,False,False,False,OFE_020,201.4,36-45,Lima,False,3.44,846.67,27.57,3.76,186.51,25.35,5,4,46,Call_Out,Manana,27,Banca_Movil,Huaura,HUAURA,LIMA
CLI_003712,prepago,82,True,True,OFE_011,True,True,False,OFE_011,57.86,18-25,Lima,True,90.24,660.21,28.46,1.56,184.21,18.76,1,0,1,Call_In,Fin_de_semana,12,App_MiMovistar,Lima,LIMA,LIMA
CLI_088196,prepago,31,True,False,sin_servicio_hogar,False,False,False,OFE_018,299.7,46-55,Cusco,False,50.88,109.25,15.85,3.34,47.18,28.98,4,4,13,Call_Out,Tarde,25,Banca_Movil,Canchis,CANCHIS,CUSCO
CLI_034041,postpago,18,True,False,sin_servicio_hogar,False,False,False,OFE_019,194.92,36-45,La Libertad,True,34.54,656.11,11.45,11.28,154.39,11.06,2,0,25,Tienda,Manana,17,Efectivo_Agente,Ascope,ASCOPE,LA_LIBERTAD
CLI_042872,postpago,53,True,True,OFE_011,True,True,False,OFE_011,212.84,65+,Lima,True,88.19,40.27,45.99,15.72,93.54,37.48,0,4,17,Call_Out,Noche,22,Banca_Movil,Lima,LIMA,LIMA
CLI_002399,no_aplica,111,False,True,OFE_008,True,False,False,OFE_009,102.58,26-35,Lima,False,0.0,0.0,0.0,0.0,129.09,12.28,0,4,41,Digital,Manana,-1,Efectivo_Agente,Huaura,HUAURA,LIMA
CLI_012957,postpago,81,True,True,OFE_008,True,False,True,OFE_018,243.72,26-35,Arequipa,False,20.04,504.07,16.55,16.74,260.14,5.73,5,0,24,Call_Out,Fin_de_semana,10,Debito_Automatico,Arequipa,AREQUIPA,AREQUIPA
CLI_025885,prepago,74,True,False,sin_servicio_hogar,False,False,False,OFE_017,199.15,46-55,Lima,True,4.6,409.7,6.4,7.32,99.66,14.42,2,4,16,Digital,Noche,12,App_MiMovistar,Huarochiri,HUAROCHIRI,LIMA
CLI_035531,no_aplica,110,False,True,OFE_007,True,False,False,OFE_008,72.24,56-65,La Libertad,True,0.0,0.0,0.0,0.0,21.88,24.99,0,1,37,Tienda,Manana,-1,App_MiMovistar,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_026538,prepago,53,True,False,sin_servicio_hogar,False,False,False,OFE_001,144.57,36-45,Piura,True,40.4,770.81,29.66,0.59,197.61,38.66,6,4,10,Call_In,Manana,15,Debito_Automatico,Morropon,MORROPON,PIURA
CLI_063728,postpago,88,True,True,OFE_013,True,True,False,OFE_013,44.16,65+,Arequipa,True,26.26,180.55,46.76,21.23,209.87,30.69,1,3,4,Tienda,Manana,13,App_MiMovistar,Arequipa,AREQUIPA,AREQUIPA
CLI_067963,prepago,16,True,False,sin_servicio_hogar,False,False,False,OFE_014,28.54,26-35,La Libertad,True,81.96,57.56,12.91,1.91,110.44,15.83,1,1,30,Digital,Noche,25,Efectivo_Agente,Pataz,PATAZ,LA_LIBERTAD
CLI_022365,prepago,81,True,False,sin_servicio_hogar,False,False,False,OFE_003,20.18,18-25,Arequipa,True,76.3,475.72,35.56,25.88,31.75,37.08,0,4,22,Digital,Manana,25,Banca_Movil,Arequipa,AREQUIPA,AREQUIPA
CLI_044081,prepago,63,True,False,sin_servicio_hogar,False,False,False,OFE_002,193.57,56-65,Lima,False,42.27,325.83,3.52,19.78,124.98,26.99,2,0,47,Call_Out,Tarde,11,Efectivo_Agente,Barranca,BARRANCA,LIMA
CLI_083454,postpago,81,True,True,OFE_010,True,False,True,OFE_019,83.04,56-65,Lima,True,55.21,53.83,24.12,13.75,182.82,39.96,2,3,23,Call_Out,Noche,17,App_MiMovistar,Huaura,HUAURA,LIMA
CLI_059732,no_aplica,97,False,True,OFE_006,True,False,False,OFE_015,263.13,56-65,Arequipa,False,0.0,0.0,0.0,0.0,100.33,12.56,5,0,36,Call_In,Noche,-1,Efectivo_Agente,Castilla,CASTILLA,AREQUIPA
CLI_011733,postpago,105,True,True,OFE_011,False,True,False,OFE_011,225.77,46-55,La Libertad,False,63.7,750.36,31.04,14.21,35.24,43.71,4,4,42,Call_In,Tarde,15,App_MiMovistar,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_060167,prepago,51,True,True,OFE_015,True,False,False,OFE_002,258.15,56-65,La Libertad,True,62.32,527.5,19.76,15.0,38.6,9.62,0,4,14,Tienda,Fin_de_semana,10,Efectivo_Agente,Sanchez Carrion,SANCHEZ_CARRION,LA_LIBERTAD
CLI_089581,prepago,62,True,True,OFE_009,False,False,False,OFE_019,133.33,65+,Cusco,True,66.08,816.2,6.94,6.48,83.68,1.06,1,1,42,Call_In,Noche,20,Debito_Automatico,Cusco,CUSCO,CUSCO
CLI_018117,postpago,66,True,False,sin_servicio_hogar,False,False,False,OFE_003,194.71,36-45,Lima,True,41.31,278.53,22.98,24.04,51.82,19.93,2,1,20,Digital,Manana,30,Banca_Movil,Lima,LIMA,LIMA
CLI_071356,postpago,61,True,False,sin_servicio_hogar,False,False,False,OFE_014,30.28,18-25,Piura,True,69.01,447.48,17.72,6.85,254.62,2.29,3,4,4,Call_Out,Noche,10,App_MiMovistar,Ayabaca,AYABACA,PIURA
CLI_054403,postpago,105,True,True,OFE_013,True,True,False,OFE_013,112.88,18-25,Cusco,False,83.64,364.59,37.99,13.88,154.24,4.01,3,2,0,Tienda,Tarde,20,App_MiMovistar,Cusco,CUSCO,CUSCO
CLI_016681,no_aplica,13,False,True,OFE_016,True,False,False,OFE_008,295.76,18-25,Lima,False,0.0,0.0,0.0,0.0,115.74,8.29,1,2,42,Call_In,Manana,-1,Debito_Automatico,Lima,LIMA,LIMA
CLI_065071,no_aplica,108,False,True,OFE_007,True,False,False,OFE_008,158.66,56-65,Lima,False,0.0,0.0,0.0,0.0,242.12,39.28,3,2,44,Call_In,Tarde,-1,Banca_Movil,Huarochiri,HUAROCHIRI,LIMA
CLI_081631,postpago,64,True,False,sin_servicio_hogar,False,False,False,OFE_005,296.52,46-55,Arequipa,True,20.66,882.0,16.58,3.82,154.63,37.73,5,2,33,Call_Out,Tarde,19,Banca_Movil,Camana,CAMANA,AREQUIPA
CLI_089918,postpago,65,True,False,sin_servicio_hogar,False,False,False,OFE_014,248.38,65+,Arequipa,False,70.8,751.46,13.69,13.29,200.11,41.42,5,3,15,Digital,Manana,24,App_MiMovistar,Islay,ISLAY,AREQUIPA
CLI_044661,postpago,15,True,True,OFE_011,True,True,False,OFE_011,165.63,56-65,Piura,False,70.91,325.11,28.99,26.32,59.82,24.49,6,0,21,Call_Out,Fin_de_semana,15,Banca_Movil,Piura,PIURA,PIURA
CLI_030293,no_aplica,104,False,True,OFE_007,True,False,False,OFE_010,70.7,26-35,Cusco,True,0.0,0.0,0.0,0.0,284.7,38.61,3,3,37,Digital,Noche,-1,Banca_Movil,Urubamba,URUBAMBA,CUSCO
CLI_063368,prepago,112,True,True,OFE_008,True,False,False,OFE_020,298.57,36-45,Piura,True,38.16,933.09,24.29,22.65,213.83,27.55,4,1,4,Call_In,Noche,28,App_MiMovistar,Piura,PIURA,PIURA
CLI_053266,prepago,49,True,True,OFE_007,True,False,False,OFE_005,170.6,65+,Lima,True,29.63,615.47,22.73,18.62,143.93,29.34,1,3,45,Tienda,Fin_de_semana,24,Debito_Automatico,Lima,LIMA,LIMA
